foodName,display_name,food_category,portion_unit_name,portion_gram_weight,source_count,Energy,Energy,Energy,Energy,Carbohydrate,"Sugars, Total",Fiber,Total Sugars,Fiber (AOAC 2011.25),Total fat,Cholesterol,"Fatty acids, total saturated",DHA,EPA,ALA,Protein,"Vitamin A, RAE",Vitamin E,Vitamin D (D2 + D3),Vitamin E,Vitamin C,Thiamin,Riboflavin,Niacin,Pantothenic acid,Vitamin B-6,"Folate, total",Vitamin B-12,Choline,Vitamin K2 MK-4,Vitamin K1,Vitamin E,Vitamin A,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Iodine,Manganese,Molybdenum,Selenium
coffee_liqueur,Coffee Liqueur,Other,,,1,336.0,336.0,336.0,336.0,46.8,,0.0,38.3,,0.3,0.0,0.106,0.0,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,0.004,0.012,0.144,,0.0,0.0,0.0,0.8,,0.0,0.0,,1.0,0.06,3.0,6.0,30.0,8.0,0.03,0.04,,,,0.4
cognac,Cognac,Other,,,1,389.0,389.0,389.0,389.0,1.55,,0.0,1.55,,31.14,116.0,19.196,0.0,0.0,,25.6,261.0,0.27,0.6,0.27,0.0,0.021,0.204,0.15,0.429,0.083,6.0,1.68,15.4,,2.6,0.27,,550.0,0.23,14.0,346.0,64.0,800.0,3.5,0.025,,0.014,,14.5
coix_seed,Coix Seed,Other,,,1,534.0,534.0,534.0,534.0,28.88,,27.3,1.55,,42.16,0.0,3.663,0.0,0.0,,18.29,0.0,0.31,0.0,0.31,0.6,1.644,0.161,3.08,0.985,0.473,87.0,0.0,78.7,,4.3,0.31,,255.0,5.73,392.0,642.0,813.0,30.0,4.34,1.22,,2.482,,25.4
cola,Cola,Other,,,5,43.2,43.2,43.2,43.2,11.268,,0.0,11.126,,0.05,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3,,0.0,0.0,,1.0,0.02,0.0,9.0,3.6666666666666665,5.4,0.09,0.007,,,,0.1
colby_cheese,Colby Cheese,Dairy & Eggs,,,5,393.642447418738,393.642447418738,393.642447418738,393.642447418738,2.57,,0.0,0.52,,32.11,95.0,20.218,0.0,0.0,,23.76,264.0,0.28,0.6,0.28,0.0,0.015,0.375,0.093,0.21,0.079,18.0,0.8299999999999998,15.4,,2.7,0.28,,685.0,0.76,26.0,457.0,127.0,604.0,3.07,0.042,,0.012,,14.5
cold_jelly_noodle,Cold Jelly Noodle,Other,,,1,209.0,209.0,209.0,209.0,31.02,,1.6,11.08,,7.4,95.0,1.656,0.0,0.0,,5.94,78.0,0.78,0.7,0.78,1.6,0.189,0.178,1.437,,0.064,52.0,0.22,67.7,,5.2,0.78,,27.0,1.6,22.0,101.0,141.0,68.0,0.74,0.103,,,,22.8
collard_green,Collard Green,Other,,,4,32.25,32.25,32.25,32.25,5.13,,3.2,0.88,,0.0,0.0,0.0,,,,2.4124999999999996,,,,,20.875,,0.12,0.708,,0.1825,162.0,,,,508.95,,1165.0,147.0,0.7366666666666667,7.0,18.0,199.0,29.25,,0.035,,,,
comte_cheese,Comte Cheese,Dairy & Eggs,,,1,429.0,429.0,429.0,429.0,0.0,,0.0,,,35.71,107.0,21.43,,,,25.0,,,,,,,,,,,,,,,,,,993.0,,,,121.0,357.0,,,,,,
conch,Conch,Other,,,1,130.019120458891,130.019120458891,130.019120458891,130.019120458891,1.7,,0.0,0.0,,1.2,65.0,0.37,0.072,0.048,,26.3,7.0,6.33,0.0,6.33,0.0,0.06,0.08,1.04,,0.06,179.0,5.25,81.0,,0.2,6.33,,98.0,1.41,238.0,217.0,163.0,153.0,1.71,0.435,,,,40.3
condensed_milk,Condensed Milk,Other,,,5,325.69827915869985,325.69827915869985,325.69827915869985,325.69827915869985,55.20399999999999,,0.0,55.20399999999999,,8.296,28.2,4.829599999999999,0.0,0.0,,7.822,74.0,0.16,0.9,0.16,2.6,0.09,0.4198,0.21,0.75,0.051,13.25,0.44,89.09999999999998,,0.6,0.16,,272.8,0.19,26.0,250.75,373.8,119.8,0.94,0.015,,0.006,,14.800000000000002
consomme,Consomme,Other,,,1,167.0,167.0,167.0,167.0,50.0,,,16.67,,0.0,0.0,0.0,,,,16.67,,,,,,,,,,,,,,,,,,,,,,,12833.0,,,,,,
cookie,Cookie,Other,,,5,515.0,515.0,515.0,515.0,65.682,,1.1,43.43,,26.124,12.2,15.542000000000002,,,,4.288,,,,,,,0.136,1.6,,0.476,76.0,0.57,,,,,,84.66666666666667,2.13,,,128.0,210.8,2.86,,,,,
cookie_butter,Cookie Butter,Other,,,5,492.0,492.0,492.0,492.0,67.268,,3.5799999999999996,29.31,,22.538,29.0,11.4312,0.001,0.0,,6.3420000000000005,7.0,3.07,0.5,3.07,0.1,0.232,0.2395,2.8995,,0.068,107.5,0.19,10.8,,8.6,3.07,,48.666666666666664,5.94,13.0,99.0,97.0,180.6,1.82,0.079,20.0,,,8.2
cooking_spray,Cooking Spray,Other,,,1,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
copha,Copha,Other,,,1,112.0,112.0,112.0,112.0,27.23,,0.4,0.39,,0.14,0.0,0.029,0.0,0.0,,0.38,3.0,2.3,0.0,2.3,4.0,0.13,0.04,1.1,0.293,0.273,21.0,0.0,16.7,,1.0,2.3,,16.0,0.88,24.0,39.0,183.0,12.0,0.22,0.166,,0.37,,0.7
cordyceps_flower,Cordyceps Flower,Other,,,1,15.05736137667304,15.05736137667304,15.05736137667304,15.05736137667304,3.28,,,,,0.07,0.0,0.036,,,,1.03,97.0,,0.0,,28.0,0.042,0.075,0.69,,,59.0,0.0,,,,,,39.0,0.7,24.0,49.0,173.0,5.0,,,,,,0.7
coriander,Coriander,Other,,,4,369.0,369.0,369.0,369.0,54.495000000000005,,41.95,,,18.385,0.0,0.895,,,,12.185,0.0,,0.0,,16.5,0.239,0.29,2.13,,,0.0,0.0,,,,,,687.0,15.66,330.0,409.0,1267.0,35.0,4.7,0.975,,1.9,,26.2
coriander_root,Coriander Root,Other,,,2,22.705544933078393,22.705544933078393,22.705544933078393,22.705544933078393,3.67,,2.8,0.87,,0.52,0.0,0.014,0.0,0.0,,2.13,337.0,2.5,0.0,2.5,27.0,0.067,0.162,1.114,0.57,0.149,62.0,0.0,12.8,,310.0,2.5,,67.0,1.77,26.0,48.0,521.0,46.0,0.5,0.225,,0.426,,0.9
corn,Corn,Other,,,5,86.0,86.0,86.0,86.0,18.955999999999996,,2.56,3.828,,1.214,0.0,0.2105999999999999,0.0,0.0,,3.2300000000000004,1.8,0.07,0.0,0.07,6.8,0.1909999999999999,0.059,1.714,0.76,0.0626,45.2,0.0,23.0,,0.3,0.07,,2.0,0.52,37.0,89.0,270.0,15.0,0.452,0.054,,0.161,,0.6
corn_flakes,Corn Flakes,Other,,,5,387.2,387.2,387.2,387.2,87.226,,2.8,7.615,,0.0,0.0,0.0,,,,7.230000000000001,,,,,48.725,1.0,1.3504,16.0964,,1.5944,314.0,4.836,,,,,,,17.316,47.0,118.0,152.6,489.6,12.5,,,,,
corn_husk,Corn Husk,Other,,,2,365.98087954110895,365.98087954110895,365.98087954110895,365.98087954110895,73.795,,10.3,0.64,,4.87,0.0,0.667,,,,9.71,11.0,0.49,0.0,0.49,0.0,0.385,0.201,3.627,0.424,0.622,19.0,0.0,,,0.3,0.49,,7.0,2.855,127.0,210.0,277.0,17.5,2.21,0.314,,0.485,,15.5
corn_oil,Corn Oil,Oils & Fats,,,5,867.75,867.75,867.75,867.75,0.0,,0.0,0.0,,100.0,0.0,13.913999999999998,0.0,0.0,1.26,0.0,0.0,23.200000000000003,0.0,23.200000000000003,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.2,,1.9,23.200000000000003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
corn_relish,Corn Relish,Other,,,1,111.0,111.0,111.0,111.0,25.7,,1.5,18.43,,0.91,0.0,0.176,0.0,0.0,,1.7,9.0,0.14,0.0,0.14,8.7,0.032,0.073,0.757,,0.047,30.0,0.0,13.0,,0.3,0.14,,4.0,0.23,10.0,35.0,114.0,336.0,0.24,0.028,,,,0.5
corn_silk,Corn Silk,Other,,,1,446.0,446.0,446.0,446.0,71.86,,6.9,0.61,,15.64,0.0,2.43,0.0,0.0,,8.5,0.0,1.98,0.0,1.98,0.0,0.041,0.13,1.694,,0.229,0.0,0.0,20.6,,9.3,1.98,,9.0,1.67,113.0,275.0,278.0,564.0,1.78,0.115,,,,14.8
corn_syrup,Corn Syrup,Other,,,1,283.0,283.0,283.0,283.0,76.79,,0.0,76.77,,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,13.0,0.0,1.0,0.0,1.0,62.0,0.44,0.0,,,,0.7
corn_tortilla,Corn Tortilla,Other,,,5,210.6,210.6,210.6,210.6,43.068,,4.4799999999999995,2.4,,2.598,0.0,0.1606,0.0,0.0,,4.454,0.0,0.28,0.0,0.28,0.0,0.094,0.065,1.498,,0.219,5.0,0.0,13.3,,0.0,0.28,,49.4,1.0679999999999998,72.0,314.0,180.5,71.8,1.31,0.154,,,,6.1
cornbread,Cornbread,Other,,,1,167.0,167.0,167.0,167.0,9.38,,0.4,0.24,,8.21,114.0,1.911,0.0,0.0,,13.78,73.0,0.78,0.6,0.78,0.0,0.084,0.177,3.574,,0.128,28.0,0.29,73.1,,4.4,0.78,,17.0,1.04,15.0,138.0,152.0,458.0,0.94,0.04,,,,16.1
corned_beef,Corned Beef,Meat & Offal,,,1,251.0,251.0,251.0,251.0,0.47,,0.0,0.0,,18.98,98.0,6.34,0.0,0.0,,18.17,0.0,0.16,0.1,0.16,0.0,0.026,0.17,3.03,,0.23,6.0,1.63,69.2,,1.5,0.16,,8.0,1.86,12.0,125.0,145.0,973.0,4.58,0.154,,,,32.8
cornelian_cherry,Cornelian Cherry,Other,,,1,325.0,325.0,325.0,325.0,77.5,,0.0,75.0,,0.0,0.0,0.0,,,,1.25,,,,,,,0.17,2.0,0.5,0.1,40.0,,,,,,,122.0,0.5,40.0,50.0,202.0,0.0,,0.5,,,,
cornmeal,Cornmeal,Other,,,5,363.2,363.2,363.2,363.2,76.926,,8.5,1.3033333333333337,,3.605999999999999,0.0,0.202,0.0,0.0,,7.587999999999999,5.5,0.42,0.0,0.42,0.0,0.385,0.201,3.632,0.425,0.304,25.0,0.0,21.6,,0.3,0.42,,43.0,2.8200000000000003,127.0,241.0,308.0,21.2,1.82,0.193,,0.498,,15.5
cornstarch,Cornstarch,Other,,,3,368.6583811344806,368.6583811344806,368.6583811344806,368.6583811344806,89.58999999999999,,0.3,0.0,,0.0166666666666666,0.0,0.0029999999999999,0.0,0.0,,0.0866666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,,0.0,0.0,,7.0,0.47,3.0,13.0,3.0,19.666666666666668,0.06,0.05,,0.053,,2.8
corvina,Corvina,Other,,,1,83.0,83.0,83.0,83.0,3.8,,0.0,3.8,,0.0,0.0,0.0,0.0,0.0,,0.36,0.0,0.0,0.0,0.0,0.0,0.02,0.015,0.09,,0.037,1.0,0.01,0.0,,0.0,0.0,,10.0,0.2,10.0,18.0,59.0,5.0,0.11,0.005,,,,0.2
cotija_cheese,Cotija Cheese,Dairy & Eggs,,,5,337.690268,337.690268,337.690268,337.690268,3.2881066666666663,,0.0,,,26.5,82.272,16.274,,,,22.923920000000003,,,0.0,,,,,,,,,,,,,,129.0,646.12,0.0,28.75,461.25,95.83333333333331,1614.8,3.4935,0.0,41.395,0.01872,,
cottage_cheese,Cottage Cheese,Dairy & Eggs,,,1,148.0,148.0,148.0,148.0,4.33,,0.0,2.52,,9.73,32.0,6.029,0.0,0.0,,10.96,82.0,0.24,0.1,0.24,0.0,0.049,0.154,0.13,,0.044,11.0,0.62,18.6,,0.5,0.24,,83.0,0.0,8.0,145.0,117.0,330.0,0.42,0.0,,,,9.1
cotton_candy,Cotton Candy,Other,,,5,397.4,397.4,397.4,397.4,99.92,,0.0,99.96,,0.064,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.05,0.0,0.0,2.5,0.2,0.01,0.007,,,,0.6
couscous,Couscous,Other,,,1,355.0,355.0,355.0,355.0,74.19,,3.2,1.61,,1.61,0.0,0.0,,,,11.29,,,,,2.1,,0.121,3.571,,,,,,,,,,,1.13,,,210.0,0.0,,,,,,
crab,Crab,Fish & Seafood,,,1,83.0,83.0,83.0,83.0,0.0,,0.0,0.0,,0.74,97.0,0.201,0.067,0.101,,17.88,1.0,1.84,0.0,1.84,3.3,0.023,0.093,2.747,,0.156,51.0,3.33,80.9,,0.3,1.84,,91.0,0.5,36.0,234.0,259.0,395.0,3.81,0.814,,,,42.9
crab_apple,Crab Apple,Fish & Seafood,,,2,83.0,83.0,83.0,83.0,0.0,,0.0,0.0,,0.74,97.0,0.201,0.067,0.101,,17.88,1.0,1.84,0.0,1.84,3.3,0.023,0.093,2.747,,0.156,51.0,3.33,80.9,,0.3,1.84,,91.0,0.5,36.0,234.0,259.0,479.0,3.81,0.814,,,,42.9
crab_boil_seasoning,Crab Boil Seasoning,Oils & Fats,,,1,508.0,508.0,508.0,508.0,48.96,,3.8,1.88,,32.02,0.0,8.47,,,,5.65,,,,,22.6,,,5.65,,0.301,,,,,,,,,1.36,60.0,151.0,1092.0,1055.0,,,,,,
crab_claw_fish,Crab Claw Fish,Fish & Seafood,,,5,77.25,77.25,77.25,77.25,0.0,,0.0,,,0.0,76.8,0.0,,,,17.546,,,,,,,,,,,,,,,,,,98.25,0.6625,,,277.3333333333333,340.2,,,,,,
crab_mushroom,Crab Mushroom,Fish & Seafood,,,4,80.5,80.5,80.5,80.5,0.0,,0.0,0.0,,0.6924999999999999,91.25,0.1005,0.067,0.101,,17.634999999999998,1.0,1.84,0.0,1.84,3.3,0.023,0.093,2.747,,0.156,51.0,3.33,80.9,,0.3,1.84,,70.25,0.6699999999999999,36.0,234.0,254.0,431.0,3.81,0.814,,,,42.9
crab_roe,Crab Roe,Fish & Seafood,,,1,83.0,83.0,83.0,83.0,0.0,,0.0,0.0,,0.74,97.0,0.201,0.067,0.101,,17.88,1.0,1.84,0.0,1.84,3.3,0.023,0.093,2.747,,0.156,51.0,3.33,80.9,,0.3,1.84,,91.0,0.5,36.0,234.0,259.0,395.0,3.81,0.814,,,,42.9
crab_stick,Crab Stick,Fish & Seafood,,,2,83.0,83.0,83.0,83.0,0.0,,0.0,0.0,,0.74,97.0,0.201,0.067,0.101,,17.88,1.0,1.84,0.0,1.84,3.3,0.023,0.093,2.747,,0.156,51.0,3.33,80.9,,0.3,1.84,,91.0,0.5,36.0,234.0,259.0,479.0,3.81,0.814,,,,42.9
cracker,Cracker,Other,,,2,383.1261950286807,383.1261950286807,383.1261950286807,383.1261950286807,80.9,,2.6,0.33,,1.7,0.0,0.271,0.0,0.0,,9.3,0.0,0.43,0.0,0.43,0.0,0.696,0.468,5.707,0.467,0.039,136.0,0.0,19.6,,0.3,0.43,,23.0,4.64,24.0,104.0,115.0,16.0,0.69,0.225,,0.944,,42.3
cranberry,Cranberry,Other,,,1,159.0,159.0,159.0,159.0,40.4,,1.1,31.75,,0.15,0.0,0.007,0.0,0.0,,0.9,2.0,0.93,0.0,0.93,1.0,0.015,0.021,0.1,,0.014,1.0,0.0,3.8,,1.4,0.93,,3.0,0.41,2.0,4.0,28.0,5.0,0.03,0.026,,,,0.4
cranberry_liqueur,Cranberry Liqueur,Other,,,1,279.0,279.0,279.0,279.0,33.2,,0.0,33.27,,0.11,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.009,0.008,,0.001,0.0,0.0,0.0,,0.0,0.0,,0.0,0.04,0.0,3.0,2.0,1.0,0.03,0.016,,,,0.2
cranberry_sauce,Cranberry Sauce,Other,,,1,159.0,159.0,159.0,159.0,40.4,,1.1,31.75,,0.15,0.0,0.007,0.0,0.0,,0.9,2.0,0.93,0.0,0.93,1.0,0.015,0.021,0.1,,0.014,1.0,0.0,3.8,,1.4,0.93,,3.0,0.41,2.0,4.0,28.0,5.0,0.03,0.026,,,,0.4
crappie,Crappie,Other,,,1,447.0,447.0,447.0,447.0,51.08,,5.0,25.0,,22.5,0.0,12.584,0.0,0.0,,10.0,1.0,8.87,0.0,8.87,0.0,0.071,0.199,0.641,,0.048,17.0,0.4,4.4,,1.7,8.87,,50.0,0.9,36.0,184.0,181.0,213.0,0.9,0.225,,,,14.7
crayfish,Crayfish,Fish & Seafood,,,2,89.5,89.5,89.5,89.5,0.0,,0.0,0.0,,1.19,139.5,0.1005,0.048,0.132,,18.345,19.0,3.61,0.0,3.61,1.2999999999999998,0.075,0.038,2.655,,0.123,35.0,2.15,102.4,,0.1,3.61,,52.5,0.955,34.0,324.0,382.0,83.5,1.65,0.53,,,,40.0
cream,Cream,Dairy & Eggs,,,1,195.0,195.0,195.0,195.0,3.66,,0.0,3.67,,19.1,59.0,10.176,0.0,0.005,,2.96,120.0,0.12,1.1,0.12,0.8,0.023,0.19,0.09,,0.044,2.0,0.14,17.4,,1.7,0.12,,91.0,0.05,9.0,92.0,136.0,72.0,0.32,0.012,,,,4.6
cream_cheese,Cream Cheese,Dairy & Eggs,,,2,344.0,344.0,344.0,344.0,6.904999999999999,,0.0,3.45,,32.735,103.5,20.715,,,,6.904999999999999,,22.0,1.0,22.0,,,1.429,,4.4639999999999995,,,4.64,679.0,,,22.0,,84.0,,,,133.0,336.0,2.86,,268.0,,39.0,100.0
cream_liqueur,Cream Liqueur,Other,,,1,296.0,296.0,296.0,296.0,33.48,,0.0,33.48,,2.74,8.0,1.511,0.0,0.001,,0.15,24.0,0.07,0.1,0.07,0.0,0.006,0.023,0.012,,0.003,0.0,0.0,1.2,,0.2,0.07,,5.0,0.04,0.0,7.0,9.0,2.0,0.04,0.015,,,,0.4
cream_of_celery_soup,Cream Of Celery Soup,Other,,,5,74.4,74.4,74.4,74.4,7.256,,0.82,1.512,,4.6240000000000006,9.2,1.6046000000000002,0.0,0.0005,,1.372,48.5,0.9575,0.1,0.9575,3.85,0.0385,0.05025,0.46425,0.92,0.03725,8.5,0.02,8.525,,14.1,0.9575,,23.6,0.508,8.25,29.75,120.4,432.6,0.1574999999999999,0.08775,,0.2,,1.375
cream_of_chicken_soup,Cream Of Chicken Soup,Meat & Offal,,,2,89.5,89.5,89.5,89.5,6.995,,0.45,1.13,,5.51,16.5,1.7494999999999998,0.001,0.002,,3.2,72.0,0.32,0.2,0.32,6.9,0.063,0.076,1.31,,0.123,15.0,0.03,16.1,,14.0,0.32,,21.0,0.28,13.0,50.0,103.5,389.5,0.31,0.04,,,,3.8
cream_of_mushroom_soup,Cream Of Mushroom Soup,Other,,,2,73.0,73.0,73.0,73.0,6.050000000000001,,0.6,1.27,,4.779999999999999,6.0,1.6495000000000002,0.0,0.001,,1.85,60.0,0.2,0.2,0.2,1.5,0.059,0.254,2.099,,0.053,22.0,0.02,11.6,,1.8,0.2,,15.0,0.3,8.0,59.0,191.0,361.0,0.32,0.192,,,,10.3
cream_of_rice,Cream Of Rice,Other,,,1,69.0,69.0,69.0,69.0,15.28,,0.1,0.06,,0.09,0.0,0.025,0.0,0.0,,1.17,0.0,0.02,0.0,0.02,0.0,0.076,0.022,1.245,,0.033,4.0,0.0,1.1,,0.0,0.02,,4.0,5.01,5.0,22.0,25.0,69.0,0.22,0.053,,,,3.5
cream_of_tartar,Cream Of Tartar,Other,,,1,211.0,211.0,211.0,211.0,13.3,,0.5,4.25,,16.7,7.0,3.333,0.011,0.0,,1.0,11.0,1.68,0.0,1.68,2.3,0.016,0.029,0.093,,0.044,5.0,0.02,8.0,,50.4,1.68,,26.0,0.25,6.0,17.0,68.0,667.0,0.12,0.023,,,,0.9
cream_of_wheat,Cream Of Wheat,Other,,,1,65.0,65.0,65.0,65.0,10.39,,0.5,0.04,,1.8,3.0,0.722,0.0,0.0,,1.44,17.0,0.17,0.0,0.17,0.0,0.054,0.025,0.513,,0.037,12.0,0.0,3.5,,1.0,0.17,,86.0,3.69,5.0,15.0,16.0,83.0,0.13,0.037,,,,2.7
cream_soda,Cream Soda,Other,,,5,51.0,51.0,51.0,51.0,13.344,,0.0,13.288,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,5.0,0.05,1.0,0.0,1.0,11.6,0.07,0.008,,0.013,,0.0
creme_anglaise,Creme Anglaise,Other,,,1,113.0,113.0,113.0,113.0,17.85,,0.0,17.86,,2.83,45.0,1.391,0.0,0.0,,4.06,67.0,0.12,1.2,0.12,0.0,0.043,0.159,0.097,,0.046,6.0,0.34,36.1,,0.2,0.12,,115.0,0.16,12.0,107.0,150.0,74.0,0.49,0.002,,,,4.6
creme_de_cacao,Creme De Cacao,Other,,,1,467.0,467.0,467.0,467.0,53.33,,6.7,6.67,,20.0,0.0,0.0,,,,20.0,,,,,6.7,,,,,,,,,,,,,327.0,46.67,540.0,613.0,2247.0,0.0,,4.4,,,,
creme_de_cassis,Creme De Cassis,Other,,,1,113.0,113.0,113.0,113.0,17.85,,0.0,17.86,,2.83,45.0,1.391,0.0,0.0,,4.06,67.0,0.12,1.2,0.12,0.0,0.043,0.159,0.097,,0.046,6.0,0.34,36.1,,0.2,0.12,,115.0,0.16,12.0,107.0,150.0,74.0,0.49,0.002,,,,4.6
creme_de_menthe,Creme De Menthe,Other,,,3,542.3333333333334,542.3333333333334,542.3333333333334,542.3333333333334,59.123333333333335,,3.0666666666666664,54.23333333333333,,34.123333333333335,0.0,31.086666666666662,,,,4.8966666666666665,,,,,,,,,,,,,,,,,,121.66666666666669,1.096666666666667,,,,55.333333333333336,,,,,,
creme_de_violette,Creme De Violette,Other,,,1,113.0,113.0,113.0,113.0,17.85,,0.0,17.86,,2.83,45.0,1.391,0.0,0.0,,4.06,67.0,0.12,1.2,0.12,0.0,0.043,0.159,0.097,,0.046,6.0,0.34,36.1,,0.2,0.12,,115.0,0.16,12.0,107.0,150.0,74.0,0.49,0.002,,,,4.6
creme_fraiche,Creme Fraiche,Other,,,1,113.0,113.0,113.0,113.0,17.85,,0.0,17.86,,2.83,45.0,1.391,0.0,0.0,,4.06,67.0,0.12,1.2,0.12,0.0,0.043,0.159,0.097,,0.046,6.0,0.34,36.1,,0.2,0.12,,115.0,0.16,12.0,107.0,150.0,74.0,0.49,0.002,,,,4.6
creole_sauce,Creole Sauce,Other,,,1,67.0,67.0,67.0,67.0,5.0,,0.8,3.33,,4.17,8.0,1.67,,,,1.67,,,,,10.0,,,,,,,,,,,,,33.0,0.6,,,,617.0,,,,,,
creole_seasoning,Creole Seasoning,Other,,,4,68.0,68.0,68.0,68.0,13.0,,5.0,2.0,,2.0,0.0,0.0,,,,2.5,,,,,8.0,,,,,,12.0,,,,,,,96.0,3.0,34.0,59.0,338.0,32592.0,1.0,,,1.0,,
crepe,Crepe,Other,,,3,224.66666666666663,224.66666666666663,224.66666666666663,224.66666666666663,22.743333333333336,,0.9333333333333332,6.75,,11.29,112.66666666666669,4.446000000000001,0.0,0.0,,8.586666666666666,98.0,0.79,1.5,0.79,0.0,0.213,0.313,1.426,,0.067,43.0,0.57,114.0,,3.6,0.79,,144.0,3.6666666666666665,17.0,150.0,169.0,298.3333333333333,0.86,0.035,,,,15.8
crescent_roll,Crescent Roll,Other,,,5,349.8,349.8,349.8,349.8,43.574,,0.0,7.139999999999999,,16.43,0.0,7.142,,,,7.139999999999999,,,,,,,0.121,2.857,,,,,,,,,,,2.226,,,411.0,750.0,,,,,,
crispbread,Crispbread,Other,,,1,366.0,366.0,366.0,366.0,82.2,,16.5,1.07,,1.3,0.0,0.145,0.0,0.0,,7.9,0.0,0.81,0.0,0.81,0.0,0.243,0.145,1.04,,0.21,47.0,0.0,20.2,,6.0,0.81,,31.0,2.43,78.0,269.0,319.0,410.0,2.39,0.255,,,,36.6
croissant,Croissant,Other,,,3,401.0,401.0,401.0,401.0,44.65333333333333,,2.033333333333333,9.006666666666666,,21.596666666666664,69.0,12.746333333333332,0.002,0.003,,7.759999999999999,206.0,0.84,0.0,0.84,0.2,0.388,0.2654999999999999,1934.0183333333332,,0.058,111.66666666666669,0.16,38.8,,1.8,0.84,,31.333333333333332,2.3533333333333335,16.0,105.0,105.0,387.0,0.75,0.08,,,,22.7
crosnes,Crosnes,Other,,,1,465.0,465.0,465.0,465.0,63.5,,5.0,4.41,,18.3,7.0,5.247,0.0,0.0,,10.8,7.0,0.4,0.0,0.4,0.0,0.506,0.421,4.646,,0.083,105.0,0.14,14.6,,7.6,0.4,,96.0,2.82,42.0,140.0,181.0,1333.0,0.94,0.168,,,,28.8
crouton,Crouton,Other,,,2,482.5,482.5,482.5,482.5,60.32,,2.5,4.41,,19.865,3.5,2.6235,0.0,0.0,,12.545,7.0,0.4,0.0,0.4,0.0,0.506,0.421,4.646,,0.083,105.0,0.14,14.6,,7.6,0.4,,96.0,2.82,42.0,140.0,147.5,1059.5,0.94,0.168,,,,28.8
crumb_crust,Crumb Crust,Other,,,3,256.6666666666667,256.6666666666667,256.6666666666667,256.6666666666667,47.69,,1.0,6.153333333333333,,3.85,0.0,1.0266666666666666,,,,6.150000000000001,,,,,5.5,,0.021,0.851,,,13.0,,,,,,,,2.483333333333334,,,238.5,656.6666666666666,,,,,,
crumpet,Crumpet,Other,,,1,181.0,181.0,181.0,181.0,40.72,,2.3,,,0.0,0.0,0.0,,,,6.79,,,,,,,,,,,,,,,,,,,3.26,,,,430.0,,,,,,
cubanelle_pepper,Cubanelle Pepper,Spices & Herbs,,,1,22.0,22.0,22.0,22.0,4.56,,2.6,1.6,,0.4,0.0,0.061,0.0,0.0,,0.8,43.0,0.9,0.0,0.9,12.3,0.037,0.023,0.343,,0.105,13.0,0.0,8.9,,21.9,0.9,,61.0,0.32,6.0,13.0,113.0,1430.0,0.09,0.045,,,,0.4
cucumber,Cucumber,Vegetables & Herbs,,,5,15.79564913957935,15.79564913957935,15.79564913957935,15.79564913957935,3.2225,,0.5,1.67,,0.1515,0.0,0.037,0.0,0.0,,0.633,5.0,0.03,0.0,0.03,2.8,0.027,0.033,0.098,0.259,0.04,7.0,0.0,6.0,0.0,20.96,0.03,,16.068,0.112,11.222,23.446,160.72,1.903,0.2008,0.054198,,0.0809599999999999,3.723,0.3
cudweed,Cudweed,Other,,,1,103.0114722753346,103.0114722753346,103.0114722753346,103.0114722753346,19.22,,10.6,,,2.75,0.0,,,,,4.71,180.0,,0.0,,2.2,0.033,0.137,4.674,1.356,0.632,112.0,0.0,,,,,,429.0,2.4,156.0,108.0,494.0,34.0,2.66,0.32,,6.704,,0.9
culantro,Culantro,Other,,,1,23.0,23.0,23.0,23.0,3.67,,2.8,0.87,,0.52,0.0,0.014,0.0,0.0,,2.13,337.0,2.5,0.0,2.5,27.0,0.067,0.162,1.114,,0.149,62.0,0.0,12.8,,310.0,2.5,,67.0,1.77,26.0,48.0,521.0,46.0,0.5,0.225,,,,0.9
